Apple Pie,Ganache Cookie,,,,,,
Blackberry Tart,Gongolais Cookie,Tuile Cookie,Walnut Cookie,Raspberry Lemonade,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Marzipan Cookie,Walnut Cookie,Apricot Croissant,,,,,
Casino Cake,Almond Twist,,,,,,
Chocolate Cake,Opera Cake,Cherry Tart,Apricot Danish,,,,
Chocolate Cake,Blueberry Tart,,,,,,
Lemon Cake,Lemon Tart,,,,,,
Lemon Cake,Vanilla Meringue,,,,,,
Chocolate Meringue,,,,,,,
Pecan Tart,Green Tea,Hot Coffee,,,,,
Strawberry Cake,Napoleon Cake,Blueberry Tart,Tuile Cookie,Apple Croissant,Vanilla Frappuccino,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Blueberry Tart,Gongolais Cookie,Apricot Croissant,Hot Coffee,,,,
Coffee Eclair,Apple Pie,Ganache Cookie,Almond Twist,Hot Coffee,,,
Apple Croissant,,,,,,,
Napoleon Cake,Blueberry Tart,Apricot Croissant,Apricot Danish,Apple Danish,Hot Coffee,,
Opera Cake,Blackberry Tart,Cherry Tart,Chocolate Meringue,Apricot Danish,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Casino Cake,Truffle Cake,Apple Tart,Tuile Cookie,Apple Danish,,,
Truffle Cake,Gongolais Cookie,Apple Croissant,Raspberry Lemonade,,,,
Green Tea,,,,,,,
Blackberry Tart,Ganache Cookie,Almond Croissant,,,,,
Chocolate Cake,,,,,,,
Strawberry Cake,Tuile Cookie,Green Tea,Bottled Water,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Berry Tart,Almond Twist,Bottled Water,,,,,
Truffle Cake,Gongolais Cookie,Raspberry Lemonade,Vanilla Frappuccino,,,,
Blueberry Tart,Apricot Croissant,Blueberry Danish,Hot Coffee,,,,
Casino Cake,Apricot Danish,,,,,,
Truffle Cake,Gongolais Cookie,Vanilla Frappuccino,Cherry Soda,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Apple Tart,Chocolate Tart,Almond Croissant,Apricot Croissant,Cheese Croissant,Almond Bear Claw,,
Coffee Eclair,Blueberry Tart,Apricot Croissant,Hot Coffee,,,,
Opera Cake,Cherry Tart,Apricot Danish,Bottled Water,,,,
Casino Cake,Ganache Cookie,Lemon Cookie,,,,,
Napoleon Cake,Blueberry Tart,Raspberry Cookie,Almond Croissant,,,,
Lemon Cake,Napoleon Cake,Raspberry Cookie,,,,,
Lemon Cookie,Marzipan Cookie,Tuile Cookie,,,,,
Chocolate Meringue,Apricot Croissant,Almond Bear Claw,Green Tea,,,,
Cherry Tart,,,,,,,
Lemon Cake,Almond Tart,Blueberry Tart,Ganache Cookie,Apple Croissant,Lemon Lemonade,,
Cheese Croissant,Orange Juice,,,,,,
Napoleon Cake,,,,,,,
Strawberry Cake,Chocolate Eclair,Napoleon Cake,Blackberry Tart,Raspberry Cookie,Marzipan Cookie,Almond Bear Claw,
Opera Cake,Pecan Tart,Marzipan Cookie,Tuile Cookie,Vanilla Frappuccino,,,
Berry Tart,Blackberry Tart,Bottled Water,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Vanilla Eclair,Apple Tart,Apple Croissant,Apricot Danish,Apple Danish,,,
Cherry Tart,Blueberry Danish,,,,,,
Berry Tart,Bottled Water,,,,,,
Chocolate Cake,Casino Cake,Strawberry Cake,Napoleon Cake,Almond Tart,Pecan Tart,Vanilla Frappuccino,
Marzipan Cookie,Tuile Cookie,,,,,,
Casino Cake,Almond Tart,Ganache Cookie,Walnut Cookie,Orange Juice,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Coffee Eclair,Apple Tart,Cherry Tart,,,,,
Cheese Croissant,Orange Juice,,,,,,
Vanilla Meringue,Cheese Croissant,Orange Juice,,,,,
Almond Tart,Cherry Tart,Pecan Tart,Vanilla Meringue,Raspberry Lemonade,Cherry Soda,,
Almond Tart,Blueberry Danish,,,,,,
Coffee Eclair,Blackberry Tart,Cheese Croissant,Single Espresso,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Apricot Tart,Berry Tart,Pecan Tart,Tuile Cookie,Cheese Croissant,,,
Lemon Cake,Marzipan Cookie,Tuile Cookie,Almond Croissant,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Almond Tart,Bottled Water,,,,,,
Chocolate Meringue,Marzipan Cookie,Almond Bear Claw,Lemon Lemonade,,,,
Chocolate Cake,Raspberry Cookie,Raspberry Lemonade,,,,,
Casino Cake,Blackberry Tart,Vanilla Meringue,Apple Croissant,Blueberry Danish,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Truffle Cake,Raspberry Cookie,Vanilla Meringue,Cheese Croissant,Orange Juice,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Opera Cake,Strawberry Cake,Coffee Eclair,Tuile Cookie,Blueberry Danish,,,
Lemon Cake,Lemon Cookie,Vanilla Meringue,Chocolate Croissant,Chocolate Coffee,,,
Coffee Eclair,Berry Tart,Apricot Croissant,,,,,
Lemon Cake,Apple Pie,Chocolate Meringue,Almond Bear Claw,Cherry Soda,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Lemon Cake,Almond Tart,Apple Pie,Blueberry Tart,Chocolate Tart,Apricot Danish,,
Opera Cake,Walnut Cookie,Apple Croissant,Cheese Croissant,,,,
Vanilla Eclair,Ganache Cookie,Apricot Croissant,,,,,
Casino Cake,Almond Tart,Cherry Tart,,,,,
Cheese Croissant,,,,,,,
Truffle Cake,Apple Pie,Pecan Tart,Lemon Lemonade,,,,
Coffee Eclair,Blackberry Tart,Vanilla Frappuccino,Single Espresso,,,,
Lemon Lemonade,Hot Coffee,Chocolate Coffee,,,,,
Strawberry Cake,Truffle Cake,Apple Pie,Ganache Cookie,,,,
Casino Cake,Berry Tart,Ganache Cookie,Bottled Water,,,,
Lemon Cake,,,,,,,
Vanilla Meringue,Almond Bear Claw,Blueberry Danish,Single Espresso,,,,
Strawberry Cake,Napoleon Cake,Marzipan Cookie,Tuile Cookie,Cheese Croissant,Chocolate Coffee,,
Coffee Eclair,Cheese Croissant,Orange Juice,,,,,
Strawberry Cake,Berry Tart,Chocolate Meringue,,,,,
Truffle Cake,Apricot Croissant,,,,,,
Lemon Cookie,Marzipan Cookie,Tuile Cookie,,,,,
Apricot Tart,Gongolais Cookie,Hot Coffee,Single Espresso,,,,
Coffee Eclair,Blackberry Tart,,,,,,
Chocolate Cake,Truffle Cake,Apricot Croissant,,,,,
Blueberry Danish,Raspberry Lemonade,Vanilla Frappuccino,Single Espresso,,,,
Apricot Tart,Vanilla Meringue,Almond Twist,,,,,
Coffee Eclair,Blackberry Tart,Chocolate Meringue,Single Espresso,,,,
Blackberry Tart,Raspberry Cookie,,,,,,
Chocolate Cake,Opera Cake,Marzipan Cookie,Tuile Cookie,,,,
Apple Pie,Vanilla Frappuccino,,,,,,
Coffee Eclair,Chocolate Tart,Tuile Cookie,,,,,
Gongolais Cookie,Vanilla Meringue,Orange Juice,,,,,
Coffee Eclair,Apple Pie,Blackberry Tart,Cherry Tart,Pecan Tart,Blueberry Danish,Hot Coffee,Chocolate Coffee
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Cheese Croissant,Orange Juice,,,,,,
Chocolate Cake,Berry Tart,Ganache Cookie,Marzipan Cookie,Chocolate Coffee,,,
Opera Cake,Pecan Tart,Apricot Danish,,,,,
Cheese Croissant,Orange Juice,,,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Lemon Cake,Blueberry Tart,Gongolais Cookie,Walnut Cookie,Apple Croissant,Apricot Croissant,Hot Coffee,
Napoleon Cake,Hot Coffee,,,,,,
Blueberry Tart,Lemon Tart,Gongolais Cookie,Walnut Cookie,Green Tea,Cherry Soda,,
Chocolate Cake,Opera Cake,Cherry Tart,Apricot Danish,Blueberry Danish,,,
Blackberry Tart,Raspberry Lemonade,Vanilla Frappuccino,,,,,
Almond Tart,Blackberry Tart,Apricot Danish,,,,,
Chocolate Tart,Ganache Cookie,Marzipan Cookie,Walnut Cookie,Vanilla Frappuccino,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Strawberry Cake,Pecan Tart,Apricot Croissant,Single Espresso,,,,
Blackberry Tart,Chocolate Meringue,Tuile Cookie,,,,,
Coffee Eclair,Cheese Croissant,Apple Danish,Orange Juice,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Apple Tart,,,,,,,
Cheese Croissant,Orange Juice,,,,,,
Blackberry Tart,Cheese Croissant,Apple Danish,Orange Juice,Vanilla Frappuccino,Cherry Soda,Single Espresso,
Strawberry Cake,Napoleon Cake,Pecan Tart,Apple Danish,Blueberry Danish,,,
Apricot Croissant,Cherry Soda,,,,,,
Strawberry Cake,Napoleon Cake,Chocolate Tart,,,,,
Vanilla Eclair,Almond Tart,Marzipan Cookie,Tuile Cookie,Cheese Croissant,Chocolate Croissant,,
Chocolate Tart,Vanilla Frappuccino,,,,,,
Opera Cake,Coffee Eclair,Cherry Tart,Apricot Danish,,,,
Chocolate Eclair,Vanilla Meringue,Apricot Danish,Almond Bear Claw,,,,
Raspberry Cookie,Lemon Cookie,Cheese Croissant,Orange Juice,,,,
Walnut Cookie,Chocolate Croissant,,,,,,
Lemon Tart,Cheese Croissant,Orange Juice,,,,,
Almond Tart,Berry Tart,Lemon Cookie,Vanilla Meringue,Chocolate Croissant,,,
Lemon Cake,Cheese Croissant,,,,,,
Chocolate Eclair,Marzipan Cookie,Tuile Cookie,,,,,
Apricot Tart,Blueberry Tart,Apricot Croissant,Blueberry Danish,,,,
Ganache Cookie,Gongolais Cookie,Chocolate Coffee,,,,,
Blackberry Tart,Lemon Tart,Cheese Croissant,Orange Juice,Vanilla Frappuccino,,,
Opera Cake,Cherry Tart,Apricot Danish,Apple Danish,,,,
Lemon Cake,Gongolais Cookie,,,,,,
Strawberry Cake,Napoleon Cake,,,,,,
Lemon Tart,Apricot Danish,,,,,,
Blackberry Tart,Pecan Tart,Lemon Cookie,Apple Croissant,,,,
Opera Cake,Vanilla Eclair,Chocolate Tart,,,,,
Apple Pie,Vanilla Meringue,Tuile Cookie,,,,,
Truffle Cake,Cheese Croissant,Orange Juice,,,,,
Apple Pie,Cheese Croissant,Orange Juice,,,,,
Tuile Cookie,Orange Juice,,,,,,
Chocolate Cake,Truffle Cake,Orange Juice,Bottled Water,,,,
Berry Tart,Chocolate Meringue,Lemon Lemonade,,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Strawberry Cake,Napoleon Cake,Apple Pie,Almond Bear Claw,,,,
Strawberry Cake,Napoleon Cake,Apricot Tart,Pecan Tart,Chocolate Croissant,,,
Marzipan Cookie,Tuile Cookie,Walnut Cookie,,,,,
Casino Cake,Lemon Cookie,Chocolate Meringue,Almond Croissant,Raspberry Lemonade,Hot Coffee,Vanilla Frappuccino,Single Espresso
Apple Pie,Apricot Croissant,Apricot Danish,,,,,
Napoleon Cake,Chocolate Tart,Gongolais Cookie,Raspberry Cookie,Single Espresso,,,
Opera Cake,Apple Danish,Blueberry Danish,Chocolate Coffee,,,,
Truffle Cake,Gongolais Cookie,,,,,,
Blueberry Tart,Apricot Croissant,,,,,,
Casino Cake,Apple Tart,Lemon Tart,Apple Croissant,Apple Danish,Cherry Soda,,
Strawberry Cake,Napoleon Cake,Bottled Water,,,,,
Blackberry Tart,Bottled Water,,,,,,
Apple Tart,Chocolate Croissant,,,,,,
Lemon Cake,Berry Tart,Apple Croissant,Bottled Water,Single Espresso,,,
Chocolate Cake,Casino Cake,Lemon Tart,Chocolate Coffee,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Coffee Eclair,Vanilla Eclair,Berry Tart,Raspberry Lemonade,,,,
Lemon Cake,Apple Tart,Chocolate Tart,Apricot Croissant,,,,
Berry Tart,Apple Danish,Bottled Water,,,,,
Lemon Cake,Apple Tart,Apricot Tart,Blueberry Tart,Lemon Tart,Blueberry Danish,,
Strawberry Cake,Chocolate Eclair,,,,,,
Coffee Eclair,Berry Tart,Bottled Water,,,,,
Apple Pie,Raspberry Cookie,,,,,,
Chocolate Cake,Casino Cake,Raspberry Lemonade,Chocolate Coffee,Cherry Soda,,,
Berry Tart,Bottled Water,Hot Coffee,,,,,
Opera Cake,Cherry Tart,Apricot Danish,Bottled Water,,,,
Apple Tart,,,,,,,
Lemon Lemonade,Orange Juice,Cherry Soda,,,,,
Coffee Eclair,Apple Tart,Cherry Tart,Vanilla Meringue,,,,
Chocolate Cake,Chocolate Meringue,Cheese Croissant,Orange Juice,,,,
Truffle Cake,Gongolais Cookie,Apple Croissant,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Coffee Eclair,Almond Tart,Blackberry Tart,Pecan Tart,Raspberry Lemonade,Single Espresso,,
Chocolate Cake,Blueberry Tart,Ganache Cookie,Apricot Croissant,Cheese Croissant,Apple Danish,Hot Coffee,Single Espresso
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Casino Cake,Opera Cake,Chocolate Meringue,Almond Bear Claw,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Apricot Tart,Pecan Tart,,,,,,
Strawberry Cake,Coffee Eclair,Vanilla Eclair,Napoleon Cake,Tuile Cookie,Apricot Croissant,Chocolate Coffee,Single Espresso
Apple Tart,Berry Tart,Bottled Water,,,,,
Raspberry Cookie,Lemon Cookie,,,,,,
Vanilla Meringue,Almond Bear Claw,Hot Coffee,,,,,
Lemon Cake,Almond Tart,Apricot Tart,Ganache Cookie,Cheese Croissant,,,
Vanilla Meringue,Almond Bear Claw,Hot Coffee,,,,,
Lemon Cake,Apple Tart,Apricot Tart,Chocolate Meringue,Almond Croissant,Cheese Croissant,Apricot Danish,Raspberry Lemonade
Cheese Croissant,Orange Juice,,,,,,
Lemon Cookie,Almond Twist,,,,,,
Chocolate Meringue,Cheese Croissant,Lemon Lemonade,Cherry Soda,,,,
Apple Pie,Berry Tart,Marzipan Cookie,Bottled Water,Cherry Soda,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Blueberry Tart,Marzipan Cookie,Apricot Croissant,Hot Coffee,,,,
Lemon Cake,Apple Croissant,,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Truffle Cake,Coffee Eclair,Apple Croissant,Apple Danish,Chocolate Coffee,Vanilla Frappuccino,,
Truffle Cake,Gongolais Cookie,Cherry Soda,,,,,
Chocolate Cake,Blackberry Tart,Vanilla Meringue,Chocolate Coffee,,,,
Opera Cake,Almond Twist,,,,,,
Chocolate Cake,Cherry Tart,Apricot Danish,Blueberry Danish,,,,
Lemon Lemonade,Orange Juice,,,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Lemon Cookie,Tuile Cookie,Apple Croissant,,,,,
Napoleon Cake,Blueberry Tart,Hot Coffee,Vanilla Frappuccino,,,,
Chocolate Eclair,Coffee Eclair,Blackberry Tart,Raspberry Lemonade,Single Espresso,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Berry Tart,Tuile Cookie,Almond Twist,Bottled Water,,,,
Cheese Croissant,Orange Juice,,,,,,
Casino Cake,Berry Tart,Bottled Water,,,,,
Tuile Cookie,Blueberry Danish,Hot Coffee,,,,,
Strawberry Cake,Napoleon Cake,Chocolate Tart,Lemon Tart,Almond Bear Claw,Blueberry Danish,,
Napoleon Cake,Chocolate Tart,,,,,,
Vanilla Eclair,Berry Tart,Apple Danish,Almond Bear Claw,Green Tea,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Strawberry Cake,Berry Tart,Almond Twist,,,,,
Chocolate Eclair,Hot Coffee,,,,,,
Chocolate Cake,Vanilla Meringue,Hot Coffee,,,,,
Apple Tart,Lemon Tart,Ganache Cookie,Almond Bear Claw,,,,
Gongolais Cookie,Cheese Croissant,,,,,,
Strawberry Cake,Napoleon Cake,Apple Tart,,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Chocolate Tart,Apricot Croissant,Single Espresso,,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Casino Cake,Berry Tart,Blueberry Tart,Almond Croissant,Bottled Water,,,
Opera Cake,Cherry Tart,Pecan Tart,Tuile Cookie,Apricot Danish,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Truffle Cake,Blueberry Tart,Lemon Tart,Gongolais Cookie,Vanilla Meringue,Vanilla Frappuccino,,
Strawberry Cake,Truffle Cake,Vanilla Eclair,Apple Croissant,Raspberry Lemonade,Single Espresso,,
Coffee Eclair,Blackberry Tart,Raspberry Cookie,Marzipan Cookie,Single Espresso,,,
Almond Tart,Berry Tart,Lemon Lemonade,,,,,
Coffee Eclair,Blackberry Tart,,,,,,
Gongolais Cookie,Apple Croissant,Chocolate Croissant,Chocolate Coffee,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Chocolate Cake,Chocolate Coffee,,,,,,
Opera Cake,Coffee Eclair,Blackberry Tart,Cherry Tart,Tuile Cookie,Single Espresso,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Berry Tart,Apple Danish,Bottled Water,,,,,
Chocolate Tart,Vanilla Frappuccino,,,,,,
Apple Pie,Cherry Tart,Apricot Danish,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Napoleon Cake,Berry Tart,Bottled Water,,,,,
Casino Cake,Lemon Cookie,Walnut Cookie,,,,,
Cherry Tart,Apricot Danish,,,,,,
Apple Tart,Apple Croissant,Apple Danish,Cherry Soda,,,,
Chocolate Tart,Gongolais Cookie,Walnut Cookie,Vanilla Frappuccino,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Strawberry Cake,Truffle Cake,Napoleon Cake,Walnut Cookie,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Blackberry Tart,Chocolate Tart,Walnut Cookie,Almond Twist,Vanilla Frappuccino,,,
Vanilla Eclair,Cherry Tart,Marzipan Cookie,Lemon Lemonade,,,,
Lemon Tart,Chocolate Croissant,,,,,,
Lemon Cake,Lemon Tart,Apricot Croissant,,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Berry Tart,Bottled Water,Cherry Soda,,,,,
Strawberry Cake,Chocolate Croissant,Vanilla Frappuccino,,,,,
Lemon Cookie,Chocolate Croissant,Apple Danish,Bottled Water,,,,
Tuile Cookie,Walnut Cookie,Apricot Croissant,Vanilla Frappuccino,,,,
Chocolate Meringue,Vanilla Meringue,Walnut Cookie,Lemon Lemonade,,,,
Vanilla Eclair,Cheese Croissant,Raspberry Lemonade,Hot Coffee,,,,
Truffle Cake,Apricot Danish,Lemon Lemonade,,,,,
Gongolais Cookie,,,,,,,
Coffee Eclair,Apple Croissant,Almond Twist,,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Chocolate Tart,Vanilla Frappuccino,,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Vanilla Eclair,Chocolate Meringue,Cheese Croissant,Raspberry Lemonade,Orange Juice,,,
Blackberry Tart,Ganache Cookie,Apricot Croissant,,,,,
Apple Tart,Lemon Tart,Gongolais Cookie,,,,,
Berry Tart,Almond Bear Claw,,,,,,
Lemon Cake,Truffle Cake,,,,,,
Coffee Eclair,Apple Pie,Almond Twist,Hot Coffee,,,,
Chocolate Cake,Chocolate Croissant,Lemon Lemonade,,,,,
Apricot Tart,Almond Twist,Green Tea,,,,,
Casino Cake,Apple Croissant,,,,,,
Chocolate Cake,Casino Cake,Chocolate Coffee,,,,,
Orange Juice,,,,,,,
Blueberry Tart,Apricot Croissant,Hot Coffee,,,,,
Casino Cake,Lemon Cookie,Almond Croissant,Cheese Croissant,Orange Juice,,,
Lemon Cake,Apple Tart,Blackberry Tart,Vanilla Meringue,Lemon Lemonade,,,
Strawberry Cake,Napoleon Cake,Berry Tart,,,,,
Opera Cake,Marzipan Cookie,Cheese Croissant,,,,,
Opera Cake,Apple Pie,Marzipan Cookie,Tuile Cookie,Apricot Croissant,Orange Juice,,
Strawberry Cake,Vanilla Eclair,Almond Twist,Orange Juice,,,,
Apple Tart,Chocolate Tart,Marzipan Cookie,Tuile Cookie,Chocolate Coffee,,,
Apricot Croissant,Single Espresso,,,,,,
Chocolate Croissant,Orange Juice,Green Tea,,,,,
Vanilla Eclair,Berry Tart,Cherry Tart,Almond Twist,Bottled Water,,,
Chocolate Tart,Cherry Tart,Pecan Tart,Vanilla Meringue,Walnut Cookie,Vanilla Frappuccino,,
Opera Cake,,,,,,,
Marzipan Cookie,Tuile Cookie,Apple Croissant,,,,,
Chocolate Cake,Chocolate Coffee,,,,,,
Lemon Cake,Casino Cake,Almond Bear Claw,,,,,
Coffee Eclair,Apple Pie,Almond Twist,,,,,
Chocolate Cake,Berry Tart,Ganache Cookie,Chocolate Meringue,Chocolate Croissant,,,
Blackberry Tart,Apricot Danish,Hot Coffee,,,,,
Chocolate Tart,Walnut Cookie,Vanilla Frappuccino,,,,,
Coffee Eclair,Blackberry Tart,Single Espresso,,,,,
Raspberry Cookie,Lemon Cookie,Lemon Lemonade,Raspberry Lemonade,Green Tea,,,
Chocolate Eclair,Berry Tart,Bottled Water,Single Espresso,,,,
Strawberry Cake,Gongolais Cookie,,,,,,
Cheese Croissant,Almond Bear Claw,Green Tea,,,,,
Apricot Croissant,Orange Juice,,,,,,
Pecan Tart,Tuile Cookie,,,,,,
Napoleon Cake,Blueberry Tart,Cherry Tart,Apple Croissant,Apple Danish,Orange Juice,,
Lemon Cake,Cherry Tart,Marzipan Cookie,Blueberry Danish,Lemon Lemonade,,,
Blueberry Tart,Cheese Croissant,Orange Juice,,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Apple Croissant,,,,,,,
Truffle Cake,Gongolais Cookie,Walnut Cookie,,,,,
Strawberry Cake,Napoleon Cake,Lemon Lemonade,,,,,
Strawberry Cake,Gongolais Cookie,,,,,,
Chocolate Meringue,Cherry Soda,,,,,,
Chocolate Tart,Lemon Tart,Chocolate Meringue,Walnut Cookie,Almond Bear Claw,,,
Chocolate Cake,Vanilla Eclair,,,,,,
Gongolais Cookie,Lemon Cookie,,,,,,
Truffle Cake,Apricot Tart,Single Espresso,,,,,
Marzipan Cookie,Tuile Cookie,,,,,,
Gongolais Cookie,,,,,,,
Berry Tart,Bottled Water,,,,,,
Opera Cake,Pecan Tart,Marzipan Cookie,Tuile Cookie,,,,
Opera Cake,Cherry Tart,Apricot Danish,,,,,
Coffee Eclair,Ganache Cookie,Tuile Cookie,,,,,
Cherry Tart,Apricot Danish,Green Tea,,,,,
Strawberry Cake,Chocolate Meringue,Cherry Soda,,,,,
Blueberry Tart,Almond Bear Claw,,,,,,
Berry Tart,Lemon Cookie,Walnut Cookie,,,,,
Chocolate Cake,Strawberry Cake,Apricot Tart,,,,,
Apricot Croissant,Chocolate Croissant,Apple Danish,,,,,
Lemon Cake,Apricot Tart,Chocolate Meringue,Walnut Cookie,,,,
Chocolate Tart,Vanilla Frappuccino,,,,,,
